#
#  ecocyc 9.5 Genes link table generated on Wed Jul 27, 2005
#  All columns are separated by tab characters.
#  Columns are: 
#
#  GENE-ID  EG#  b#  y-name  CGSC-ID  SwissProt-ID  GENE-NAME  
#
#   GENE-ID      = Pathway Tools unique identifier for the gene
#   EG#          = EcoGene identifier
#   b#           = Blattner Genbank record identifier
#   y-name       = EcoGene y-name assigned in 1998 if the function was not established at that time
#   CGSC-ID      = Coli Genetic Stock Center identifier
#   SwissProt-ID = Swiss-Prot identifier
#   GENE-NAME    = Pathway Tools gene name
#
#
EG11057	EG11057	b1183		17788	P04153	umuD
EG11056	EG11056	b1184		34	P04152	umuC
EG11038	EG11038	b1610		17800	P16525	tus
EG11014	EG11014	b1763		29988	P14294	topB
EG11013	EG11013	b1274		89	P06612	topA
EG10837	EG10837	b3778		303	P09980	rep
EG10833	EG10833	b3822		17959	P15043	recQ
EG10829	EG10829	b3652		307	P24230	recG
EG10828	EG10828	b3700		308	P03016	recF
EG10765	EG10765	b0467		29161	P23862	priC
EG10764	EG10764	b4201		29153	P07013	priB
EG10763	EG10763	b3935		27611	P17888	priA
EG10747	EG10747	b0060		374	P21189	polB
EG10746	EG10746	b3863		375	P00582	polA
EG10687	EG10687	b3030		33451	P20083	parE
EG10686	EG10686	b3019		33440	P20082	parC
EG10490	EG10490	b2916		28646	P24194	argP
EG10424	EG10424	b3699		650	P06982	gyrB
EG10423	EG10423	b2231		651	P09097	gyrA
EG10245	EG10245	b0470		838	P06710	dnaX
EG10244	EG10244	b4362		839	P07904	dnaT
EG10243	EG10243	b0215		840	P03007	dnaQ
EG10242	EG10242	b3701		842	P00583	dnaN
EG10239	EG10239	b3066		847	P02923	dnaG
EG10238	EG10238	b0184		373	P10443	dnaE
EG10237	EG10237	b4361		849	P07905	dnaC
EG10236	EG10236	b4052		850	P03005	dnaB
EG10235	EG10235	b3702		851	P03004	dnaA
G7215		b2345	yfdF		P76505	yfdF
G6954		b1759	ynjG		P77788	nudG
G6500		b0966	yccV		P75875	yccV
EG12165	EG12165	b0922		31748	P36567	mukF
EG11604	EG11604	b4473			P30852	smf
EG11357	EG11357	b0799		31247	P27296	dinG
EG11334	EG11334	b3647	yicF		P25772	ligB
EG11252	EG11252	b0923	ycbA	31751	P22524	mukE
G6436		b0836	yliH		P75803	yliH
G7072		b1988			Q47005	nac
G6457		b0873	ybjW		P75825	hcp
EG12191	EG12191	b0450	ybaI		P38504	glnK
EG12153	EG12153	b1469	yddF		P37758	narU
EG11602	EG11602	b3053		33468	P30870	glnE
EG10898	EG10898	b3202		17926	P24255	rpoN
EG10654	EG10654	b3367		452	P11097	nirC
EG10642	EG10642	b1223		18112	P10903	narK
G6952		b1757	ynjE		P78067	ynjE
G6788		b1498	ydeN		P77318	ydeN
EG12358	EG12358	b0933	ycbE		P38053	ssuB
EG11955	EG11955	b4083	yjcS		P32717	yjcS
EG11705	EG11705	b3678	yidJ		P31447	yidJ
EG11601	EG11601	b2522		33026	P31143	sseB
EG11600	EG11600	b2521		33023	P31142	sseA
EG10929	EG10929	b3917		17911	P06997	sbp
EG10198	EG10198	b2423		27371	P16702	cysW
EG10197	EG10197	b2424		17719	P16701	cysU
EG10195	EG10195	b2425		27367	P16700	cysP
EG10194	EG10194	b2751		18436	P23845	cysN
EG10191	EG10191	b2764		890	P38038	cysJ
EG10190	EG10190	b2763		891	P17846	cysI
EG10189	EG10189	b2762		892	P17854	cysH
EG10186	EG10186	b2752		895	P21156	cysD
EG10185	EG10185	b2750		896	P23846	cysC
EG10183	EG10183	b2422		898	P16676	cysA
EG10090	EG10090	b3800		33960	P25550	aslB
EG10089	EG10089	b3801		33957	P25549	aslA
EG10043	EG10043	b4214		34409	P22255	cysQ
EG10003	EG10003	b2413			P12610	cysZ
G6478		b0936	ycbO		P75853	ssuA
G6476		b0934	ycbM		P75851	ssuC
EG12883	EG12883	b2987			P43676	pitB
EG12230	EG12230	b3493			P37308	pitA
EG11734	EG11734	b1020		31841	P31544	phoH
EG11510	EG11510	b2501		32894	P28688	ppk
EG11403	EG11403	b2502		32899	P29014	ppx
EG11401	EG11401	b0384		18013	P27295	psiF
EG11283	EG11283	b4104		34550	P16683	phnE
EG10784	EG10784	b3727		18001	P07653	pstC
EG10783	EG10783	b3725		18004	P07655	pstB
EG10782	EG10782	b3726		18007	P07654	pstA
EG10739	EG10739	b3825		5001	P07000	pldB
EG10738	EG10738	b3821		384	P00631	pldA
EG10735	EG10735	b3724		18055	P07656	phoU
EG10734	EG10734	b3728		17998	P06128	pstS
EG10733	EG10733	b0400		394	P08400	phoR
EG10728	EG10728	b0399		397	P08402	phoB
EG10727	EG10727	b0383		398	P00634	phoA
EG10725	EG10725	b4092		34514	P16692	phnP
EG10724	EG10724	b4093		34520	P16691	phnO
EG10723	EG10723	b4094		34523	P16690	phnN
EG10722	EG10722	b4095		34526	P16689	phnM
EG10721	EG10721	b4096		34529	P16679	phnL
EG10720	EG10720	b4097		34532	P16678	phnK
EG10719	EG10719	b4098		34535	P16688	phnJ
EG10718	EG10718	b4099		34538	P16687	phnI
EG10717	EG10717	b4100		34541	P16686	phnH
EG10716	EG10716	b4101		34544	P16685	phnG
EG10715	EG10715	b4102		34547	P16684	phnF
EG10714	EG10714	b4105		17638	P16682	phnD
EG10713	EG10713	b4106		34553	P16677	phnC
EG10049	EG10049	b0980		17758	P07102	appA
EG12629	EG12629	b3437		35465	P46859	gntK
EG12365	EG12365	b3355	yhfF		P37307	prkB
EG12202	EG12202	b4241			P36673	treR
EG12127	EG12127	b4240		34601	P36672	treB
EG11752	EG11752	b1897		18070	P31678	otsB
EG11751	EG11751	b1896		18073	P31677	otsA
EG11017	EG11017	b1197		17572	P13482	treA
EG10033	EG10033	b1002		31830	P19926	agp
G7293		b2463	ypfF		P76558	maeB
EG10948	EG10948	b1479		32176	P26616	sfcA
EG10759	EG10759	b1702		367	P23538	ppsA
EG10688	EG10688	b3403		422	P22259	pckA
EG10283	EG10283	b4232		784	P09200	fbp
EG20091	EG20091	b3608		663	P37606	gpsA
EG12167	EG12167	b0921	ycbD		P36566	smtA
EG11904	EG11904	b3945		34147	P32665	gldA
EG11050	EG11050	b3449		33697	P10908	ugpQ
EG10399	EG10399	b2239		690	P09394	glpQ
EG10398	EG10398	b3926		691	P08859	glpK
G6665		b1329	ynaH		P77348	mppA
EG12440	EG12440	b4233	yjfG		P37773	mpl
EG12183	EG12183	b0433		31027	P36670	ampG
EG10678	EG10678	b1247		35799	P77737	oppF
EG10677	EG10677	b1246		18085	P76027	oppD
EG10676	EG10676	b1245		18088	P77664	oppC
EG10675	EG10675	b1244		18091	P31132	oppB
EG10674	EG10674	b1243		18094	P23843	oppA
EG10041	EG10041	b0110		30478	P13016	ampD
G85		b2407		9	P45563	xapA
G812		b4237	yjgE		P39329	nrdG
G7530		b2954	yggV		P52061	rdgB
G7402		b2674	ygaO		Q47415	nrdI
G6728		b1409	ynbB		P76091	ynbB
G6358		b0651	ybeK		P41409	rihA
G6337		b0610			P40679	rnk
G6157		b0286	yagT		P77165	yagT
G6156		b0285	yagS		P77324	yagS
G6155		b0284	yagR		P77489	yagR
EG20257	EG20257	b2675			P39452	nrdE
EG20098	EG20098	b0125		622	P36766	hpt
EG12381	EG12381	b2676	ygaD		P37146	nrdF
EG12302	EG12302	b1098	ycfG		P37345	tmk
EG12129	EG12129	b2497		33043	P33780	uraA
EG12030	EG12030	b2162	yeiK		P33022	rihB
EG11971	EG11971	b2393		443	P33031	nupC
EG11934	EG11934	b4055	yjbP		P32697	aphA
EG11828	EG11828	b3856	yihC		P32125	mobB
EG11701	EG11701	b2066		42	P31218	udk
EG11700	EG11700	b0751			P31215	pnuC
EG11539	EG11539	b0171		324	P29464	pyrH
EG11418	EG11418	b2065		875	P28248	dcd
EG11332	EG11332	b2498		24	P25532	upp
EG11327	EG11327	b0336		912	P25525	codB
EG11326	EG11326	b0337		913	P25524	codA
EG11236	EG11236	b0315	yahA		P21514	yahA
EG11146	EG11146	b2405	yfeB	8	P23841	xapR
EG11138	EG11138	b1865	yebD		P24236	nudB
EG11102	EG11102	b0477		658	P22937	gsk
EG11090	EG11090	b0159	yadA		P24247	mtn
EG11082	EG11082	b0030	yaaF		P22564	rihC
EG11045	EG11045	b3831		41	P12758	udp
EG11035	EG11035	b0411		62	P22786	tsx
EG10994	EG10994	b1238		120	P23331	tdk
EG10966	EG10966	b3650		156	P17580	spoT
EG10835	EG10835	b2784		306	P11585	relA
EG10810	EG10810	b2780		325	P08398	pyrG
EG10664	EG10664	b2964		442	P09452	nupG
EG10661	EG10661	b2235		444	P00453	nrdB
EG10660	EG10660	b2234		445	P00452	nrdA
EG10414	EG10414	b0238			P00501	gpt
EG10413	EG10413	b3779			P25552	gpp
EG10251	EG10251	b3640		832	P06968	dut
EG10225	EG10225	b0160		30546	P15723	dgt
EG10223	EG10223	b0840		864	P06217	deoR
EG10222	EG10222	b4384		865	P09743	deoD
EG10221	EG10221	b4381		866	P00882	deoC
EG10220	EG10220	b4383		867	P07651	deoB
EG10219	EG10219	b4382		868	P07650	deoA
EG10200	EG10200	b3934		887	P06964	cytR
EG10160	EG10160	b4213		909	P08331	cpdB
EG10137	EG10137	b2143		932	P13652	cdd
EG10051	EG10051	b0469		1029	P07672	apt
EG10048	EG10048	b0049		17761	P05637	apaH
EG10039	EG10039	b1982		17764	P15272	amn
EG10030	EG10030	b1623		1042	P22333	add
EG12386	EG12386	b2664	ygaE		P37338	csiR
EG11329	EG11329	b2661		729	P25526	gabD
EG10361	EG10361	b2662		727	P22256	gabT
EG11797	EG11797	b2464			P78258	talA
EG11556	EG11556	b0008	yaaK	36818	P30148	talB
G14				1047		ackB
EG11211	EG11211	b4155	yjeA		P03812	poxA
G7259		b2418	yfeI		P40191	pdxK
G6879		b1636	ydgS		P77150	pdxY
EG11583	EG11583	b0507		31107	P30146	gcl
EG10177	EG10177	b0341		31261	P17583	cynX
EG10176	EG10176	b0339		31258	P17582	cynT
EG10175	EG10175	b0340		15267	P00816	cynS
G6891		b1651			Q59384	gloA
G6497		b0963	yccG		P37066	mgsA
G6099		b0212	yafR		Q47677	gloB
EG11565	EG11565	b0044	yaaT		P31576	fixX
EG11564	EG11564	b0043	yaaS		P31575	fixC
EG11559	EG11559	b0038	yaaN	36800	P31572	caiB
EG11557	EG11557	b0036	yaaL	36831	P31551	caiD
EG10589	EG10589	b2942		507	P04384	metK
EG10491	EG10491	b4018		614	P16528	iclR
EG10026	EG10026	b4016		17770	P11071	aceK
EG10023	EG10023	b4014		1051	P08997	aceB
EG10022	EG10022	b4015		1052	P05313	aceA
G6909		b1683	ynhE		P77522	sufB
G6908		b1682	ynhD		P77499	sufC
G6907		b1681	ynhC		P77689	sufD
G6906		b1680	ynhB		P77444	sufS
G6905		b1679	ynhA		P76194	sufE
EG12132	EG12132	b2528	yfhF		P36539	iscA
EG12131	EG12131	b2527	yfhE		P36540	hscB
EG11415	EG11415	b0812		31650	P27430	dps
EG11378	EG11378	b1684	ydiC		P77667	sufA
EG10306	EG10306	b1102		18367	P16869	fhuE
EG10299	EG10299	b0585		780	P13039	fes
EG10112	EG10112	b0314		18505	P17447	betT
EG10110	EG10110	b0312		17737	P17445	betB
EG10109	EG10109	b0311		17740	P17444	betA
EG11002	EG11002	b2827		104	P00470	thyA
EG10585	EG10585	b3941		511	P00394	metF
EG11417	EG11417	b4238		34589	P28903	nrdD
EG10626	EG10626	b0099		468	P08337	mutT
G6842		b1584			P37354	speG
EG12882	EG12882	b2988			P43675	gssA
EG10964	EG10964	b0693		31559	P24169	speF
EG10963	EG10963	b0121		17590	P09158	speE
EG10962	EG10962	b0120		158	P09159	speD
EG10961	EG10961	b2965		159	P21169	speC
EG10960	EG10960	b2937		160	P16936	speB
EG10959	EG10959	b2938		161	P21170	speA
G7454		b2810	ygdJ		Q46925	csdA
G7677		b3223	yhcJ		P45426	nanE
G7676		b3222	yhcI		P45425	nanK
G7635		b3140	yraF		P42911	agaD
G7633		b3134	yhaZ		P42905	agaW
G7632		b3133	yhaY		P42904	agaV
G7630		b3131	yhaW		P42902	agaR
G436		b3224		18121	P41036	nanT
EG10637	EG10637	b3225		17647	P06995	nanA
EG10636	EG10636	b0676		31479	P15301	nagC
EG10634	EG10634	b0675		36240	P15302	nagD
EG10633	EG10633	b0678		463	P09375	nagB
EG10632	EG10632	b0677		464	P15300	nagA
G7093		b2042	yefG		P78083	galF
EG11428	EG11428	b3962			P27306	sthA
EG11060	EG11060	b0480		22	P07024	ushA
G7932		b4335	yjiM		P39384	yjiM
G7928		b4331	yjiI		P39380	kptA
G7914		b4301	yjhK		P39362	sgcE
G7911		b4298	yjhH		P39359	yjhH
G7860		b4198	yjfX		P39306	ulaF
G7859		b4197	yjfW		P39305	ulaE
G7858		b4196	yjfV		P39304	ulaD
G7836		b4146	yjeK		P39280	yjeK
G7804		b3830	ysgA		P56262	ysgA
G7553		b2989	yghU		Q46845	yghU
G7544		b2978	yghL		P52073	glcE
G7517		b2920	ygfH		P52043	ygfH
G7516		b2919	ygfG		P52045	ygfG
G7502		b2883	ygfP		P76641	guaD
G7493		b2874	yqeA		Q46807	yqeA
G7419		b2738	ybgL		Q46890	ybgL
G7417		b2736	ygbJ		Q46888	ygbJ
G7350		b2584	yfiQ		P76594	yfiQ
G7237		b2374	yfdW		P77407	yfdW
G7234		b2371	yfdE		P76518	yfdE
G7195		b2303			P80449	folX
G7193		b2301	yfcF		P77544	yfcF
G6890		b1650	ydhN		P77258	nemA
G6806		b1519	yneD		P76145	tam
G6661		b1325	ycjG		P51981	ycjG
G6344		b0618	ybeO		P77390	citC
G6342		b0616	ybdW		P77770	citE
G6341		b0615	ybdV		P75726	citF
G6277		b0508	ybbG		P30147	hyi
EG50005	EG50005	b0578			P38489	nfnB
EG12361	EG12361	b2842	yqeD		P37769	kduD
EG12319	EG12319	b0126	yadF		P36857	can
EG12293	EG12293	b3589	yiaY		P37686	yiaY
EG12286	EG12286	b3582	yiaR		P37679	sgbU
EG12285	EG12285	b3581	yiaQ		P37678	sgbH
EG12028	EG12028	b2160	yeiI		P33020	yeiI
EG11957	EG11957	b4085	yjcU		P32719	alsE
EG11844	EG11844	b3879	yihR		P32139	yihR
EG11843	EG11843	b3878	yihQ		P32138	yihQ
EG11762	EG11762	b3592	yibF		P32105	yibF
EG11685	EG11685	b3656	yicI		P31434	yicI
EG11421	EG11421	b0338		31255	P27111	cynR
EG11032	EG11032	b0888		17569	P09625	trxB
EG10755	EG10755	b4226		34394	P17288	ppa
EG10745	EG10745	b1602		18040	P07002	pntB
EG10744	EG10744	b1603		18043	P07001	pntA
EG10628	EG10628	b3924			P28861	fpr
EG10456	EG10456	b2552			P24232	hmp
EG10425	EG10425	b1619		32248	P25529	hdhA
G7520		b4465	yggP		P52048	yggP
G7040		b1932	yedL		P76319	yedL
G6731		b1412			P41407	azoR
EG12345	EG12345	b1539	ydfG		P39831	ydfG
G6852		b1594			P50456	mlc
G6215		b0363	yaiP		Q47536	yaiP
EG11381	EG11381	b3049		29727	P26649	glgS
EG10379	EG10379	b3430		708	P00584	glgC
EG10378	EG10378	b3432		709	P07762	glgB
EG10377	EG10377	b3429		710	P08323	glgA
G7668		b3208	yrbM		P46022	mtgA
G7533		b2963	yggZ		P52066	mltC
G7458		b2817	ygdN		P63883	amiC
G7457		b2813	ygdM		P46885	mltA
G7410		b2701			P41052	mltB
G7322		b2519	yfgN		P76577	pbpC
G6968		b1782	yeaF		P77486	mipA
G6622		b1193	ycgP		P76009	emtA
EG12015	EG12015	b2134	yohB	36349	P33364	pbpG
EG11823	EG11823	b2435	yfeE	18541	P36548	amiA
EG11363	EG11363	b4169	yjeD	34432	P26365	amiB
EG11358	EG11358	b3189		33518	P28909	murA
EG11205	EG11205	b3972	yijB	34141	P08373	murB
EG11204	EG11204	b3967	yijA	29401	P22634	murI
EG10950	EG10950	b4392		34819	P03810	slt
EG10748	EG10748	b3396		484	P02918	mrcA
EG10623	EG10623	b0090		473	P17443	murG
EG10622	EG10622	b0086		474	P11880	murF
EG10621	EG10621	b0085		475	P22188	murE
EG10620	EG10620	b0088		30450	P14900	murD
EG10619	EG10619	b0091		476	P17952	murC
EG10610	EG10610	b3249		31351	P16927	mreD
EG10609	EG10609	b3250		31348	P16926	mreC
EG10606	EG10606	b0635		18148	P08150	mrdA
EG10605	EG10605	b0149		483	P02919	mrcB
EG10604	EG10604	b0087		30466	P15876	mraY
EG10580	EG10580	b2328		17650	P14007	mepA
EG10544	EG10544	b1677		543	P02937	lpp
EG10443	EG10443	b1507			P23874	hipA
EG10442	EG10442	b1508			P23873	hipB
EG10341	EG10341	b0084		423	P04286	ftsI
EG10214	EG10214	b0092		870	P07862	ddlB
EG10213	EG10213	b0381		30966	P23844	ddlA
EG10202	EG10202	b3182		885	P24228	dacB
EG10040	EG10040	b4150		1033	P00811	ampC
G6552		b1047	ymdD		P75920	mdoC
EG11885	EG11885	b1048		31849	P33136	mdoG
G7800		b4404	yifM		P56258	rffT
EG11486	EG11486	b3792	yifJ		P27834	wzxE
EG11458	EG11458	b3794		33948	P27836	rffM
EG11457	EG11457	b3793		33930	P27835	wzyE
EG11456	EG11456	b3791	yifI		P27833	rffA
EG11452	EG11452	b3787		293	P27829	rffD
EG11451	EG11451	b3786	yifF	33915	P27828	wecB
EG11295	EG11295	b3785	yifC		P25905	wzzE
EG10840	EG10840	b3784		294	P24235	rfe
G7241		b2378			P76522	lpxP
G7170		b2257	yfbI		P76473	arnT
G7168		b2255	yfbG		P77398	arnA
G7166		b2253	yfbE		P77690	yfbE
EG12666	EG12666	b0524	ybbF		P43341	lpxH
EG12180	EG12180	b0622	ybeG		P37001	pagP
EG10614	EG10614	b1855		32359	P24205	msbB
EG10546	EG10546	b0182		404	P10441	lpxB
EG10545	EG10545	b0181		17665	P10440	lpxA
EG10464	EG10464	b1054		31878	P24187	htrB
EG10316	EG10316	b0179		775	P21645	lpxD
EG10265	EG10265	b0096		815	P07652	lpxC
G6106		b0222	yafI		P51001	lpcA
EG12210	EG12210	b3620		28434	P37692	rfaF
EG11837	EG11837	b3871	yihK		P32132	typA
EG11455	EG11455	b3790	yifH		P27832	rffC
EG11426	EG11426	b3624		33824	P27241	rfaZ
EG11425	EG11425	b3625		33828	P27240	rfaY
EG11424	EG11424	b3622		28438	P27243	rfaL
EG11423	EG11423	b3623		33791	P27242	rfaK
EG11409	EG11409	b0915	ycaH		P27300	lpxK
EG11350	EG11350	b3629		28949	P27126	rfaS
EG11341	EG11341	b3632		33801	P25742	rfaQ
EG11340	EG11340	b3630		298	P25741	rfaP
EG11339	EG11339	b3631		15583	P25740	rfaG
EG11189	EG11189	b3621	yibC	300	P24173	rfaC
EG10520	EG10520	b3633		33819	P23282	kdtA
EG10519	EG10519	b0918		18202	P04951	kdsB
EG10518	EG10518	b1215		17671	P17579	kdsA
G7090		b2027			P76372	cld
EG12411	EG12411	b2040		295	P37760	rfbD
EG11982	EG11982	b2035	yefF		P37748	rfc
EG11981	EG11981	b2036	yefE		P37747	glf
EG11980	EG11980	b2037		37353	P37746	rfbX
EG11979	EG11979	b2038		38129	P37745	rfbC
EG11978	EG11978	b2039		297	P37744	rfbA
EG11553	EG11553	b3176	yhbF	38690	P31120	glmM
EG11454	EG11454	b3789	yifG		P27831	rffH
EG10382	EG10382	b3729		706	P17169	glmS
G7167		b2254	yfbF		P77757	pmrF
EG11984	EG11984	b2033	yefH		P37750	wbbJ
EG11361	EG11361	b2064	yegA		P28249	asmA
EG11188	EG11188	b3618	yibB		P25666	htrL
G7239		b2376	ypdI		O32528	ypdI
G7107		b2062			P76388	wza
G7106		b2061			P77153	wzb
G7105		b2060			P76387	wzc
G7104		b2059			P77414	wcaA
G7103		b2058			P77558	wcaB
G7102		b2057			P71237	wcaC
G7100		b2055			P71239	wcaE
G7099		b2054			P71240	wcaF
G7098		b2047			P71241	wcaJ
G7096		b2045			P71242	wcaK
G7095		b2044	yefL		P71243	wcaL
G7094		b2043	yefK		P71244	wcaM
G7091		b2028	yefA		P76373	ugd
EG11790	EG11790	b2050	yefD		P32057	wcaI
EG11789	EG11789	b2051	yefC		P32056	nudD
EG11788	EG11788	b2052	yefB		P32055	fcl
EG11502	EG11502	b0196		29845	P28633	rcsF
EG10822	EG10822	b2218		17974	P14376	rcsC
EG10821	EG10821	b2217		17977	P14374	rcsB
EG10820	EG10820	b1951		17980	P24210	rcsA
EG10162	EG10162	b2048		37429	P24175	cpsG
G6343		b0617	ybdX		P77618	citD
EG50003	EG50003	b1094		31871	P02901	acpP
EG10275	EG10275	b3255		796	P02905	accB
G7401		b2673	ygaN		Q47414	nrdH
EG12688	EG12688	b1064			P39811	grxB
EG12294	EG12294	b3610	yibM		P37687	grxC
EG11887	EG11887	b2582	yfiG		P33636	trxC
EG11031	EG11031	b3781		65	P00274	trxA
EG10417	EG10417	b0849		17683	P00277	grxA
EG10374	EG10374	b3447		18280	P18956	ggt
G7062		b1974	yodB		P76345	yodB
G6554		b1057	yceJ		P75925	yceJ
EG12244	EG12244	b3518	yhjA		P37197	yhjA
EG12178	EG12178	b4136		34213	P36655	dsbD
EG12177	EG12177	b4137		34216	P36654	cutA
EG12169	EG12169	b2198	yojM	36584	P36770	ccmD
EG12058	EG12058	b2200	yejV	36577	P33930	ccmB
EG12057	EG12057	b2199	yejT	36581	P33929	ccmC
EG12055	EG12055	b2197	yejS	36587	P33928	ccmE
EG12054	EG12054	b2196	yejR	36590	P33927	ccmF
EG12053	EG12053	b2195	yejQ	36594	P33926	ccmG
EG12052	EG12052	b2194	yejP	36597	P33925	ccmH
EG10839	EG10839	b3842		164	P26614	rfaH
EG10312	EG10312	b4313		18346	P04741	fimE
EG10309	EG10309	b4312		18355	P04742	fimB
G7027		b1878			P76297	flhE
G6562		b1070			P43533	flgN
G6293		b0533			P75715	sfmH
G6225		b0374	yaiU		P75700	b0374
G379		b1943		770	P52614	fliK
G378		b1942		762	P52613	fliJ
G370		b1879		768	P76298	flhA
G366		b1081		751	P75942	flgJ
G365		b1080		764	P75941	flgI
G364		b1079		752	P75940	flgH
G363		b1078		765	P75939	flgG
G362		b1077		753	P75938	flgF
G361		b1076		766	P75937	flgE
G360		b1075		755	P75936	flgD
G359		b1074		754	P75935	flgC
G358		b1073		750	P75934	flgB
G357		b1072		756	P75933	flgA
EG11975	EG11975	b1948		759	P33133	fliP
EG11967	EG11967	b1082		758	P33235	flgK
EG11656	EG11656	b1940		18319	P31068	fliH
EG11654	EG11654	b1939		18322	P31067	fliG
EG11545	EG11545	b1083		757	P29744	flgL
EG11393	EG11393	b1185	ycgA	31933	P30018	dsbB
EG11389	EG11389	b1926		30739	P26610	fliT
EG11388	EG11388	b1925		30736	P26608	fliS
EG11347	EG11347	b1938		17707	P25798	fliF
EG11346	EG11346	b1937		763	P25797	fliE
EG11224	EG11224	b1947		17510	P22586	fliO
EG10841	EG10841	b1924		748	P24216	fliD
EG10324	EG10324	b1946		18313	P15070	fliN
EG10323	EG10323	b1945		774	P06974	fliM
EG10322	EG10322	b1944		18316	P06973	fliL
EG10321	EG10321	b1923		649	P04949	fliC
EG10320	EG10320	b1892		749	P11164	flhD
EG10319	EG10319	b1891		767	P11165	flhC
G6772		b1471	yddK		P76123	yddK
G6547		b1041			P39828	csgB
EG12081	EG12081	b2826			P33554	ppdA
EG11976	EG11976	b1949		760	P33134	fliQ
EG11489	EG11489	b1042		30620	P28307	csgA
EG11156	EG11156	b2825	ygdC		P08371	ppdB
EG11154	EG11154	b2823	ygdA		P08372	ppdC
EG10315	EG10315	b4320		18337	P08191	fimH
G6250		b0453	ybaY		P77717	ybaY
EG10855	EG10855	b0641		17929	P10101	rlpB
EG10168	EG10168	b0657		31471	P23930	cutE
G6406		b0789	ybhO		P75771	ybhO
G0-9662			yccL		P52635	gnsA
EG12591	EG12591	b4359	yjjO	18169	P39401	mdoB
EG12128	EG12128	b2828		33350	P37149	lgt
EG11608	EG11608	b1249	yciJ	915	P31071	cls
EG11449	EG11449	b4480	yifA		P27826	hdfR
EG11437	EG11437	b1090		18046	P27247	plsX
EG10781	EG10781	b2585		355	P23830	pssA
EG10775	EG10775	b4160		356	P10740	psd
EG10706	EG10706	b1912		405	P06978	pgsA
EG10705	EG10705	b1278		17641	P18201	pgpB
EG10704	EG10704	b0418	yajN	17644	P18200	pgpA
EG12259	EG12259	b3532	yhjN		P37652	bcsB
EG12258	EG12258	b3531	yhjM		P37651	bcsZ
EG11796	EG11796	b4386	yjjF	33052	P32099	lplA
EG11591	EG11591	b0630		555	P30976	lipB
EG10973	EG10973	b2708		33206	P17115	gutQ
G6823		b1550	ydfY		P77695	gnsB
EG12606	EG12606	b1095		795	P39435	fabF
EG12221	EG12221	b3475	yhhU		P37623	acpT
EG11679	EG11679	b2836		29780	P31119	aas
EG11647	EG11647	b0185		29829	P30867	accA
EG11542	EG11542	b0494		31102	P29679	tesA
EG11531	EG11531	b1661		10810	P30010	cfa
EG11528	EG11528	b1288		812	P29132	fabI
EG11377	EG11377	b3018		33443	P26647	plsC
EG11318	EG11318	b1093			P25716	fabG
EG11317	EG11317	b1092			P25715	fabD
EG11284	EG11284	b0180	yaeA	30597	P21774	fabZ
EG11208	EG11208	b4017	yjaC		P23325	arpA
EG10995	EG10995	b0452		17581	P23911	tesB
EG10740	EG10740	b4041		382	P00482	plsB
EG10396	EG10396	b3927		692	P11244	glpF
EG10277	EG10277	b1091		31860	P24249	fabH
EG10276	EG10276	b3256		29834	P24182	accC
EG10274	EG10274	b2323		798	P14926	fabB
EG10273	EG10273	b0954		799	P18391	fabA
EG10247	EG10247	b2563			P24224	acpS
EG10224	EG10224	b4042		862	P00556	dgkA
EG10217	EG10217	b2316		28570	P08193	accD
EG10139	EG10139	b0175		930	P06466	cdsA
EG10138	EG10138	b3918		931	P06282	cdh
G6477		b0935	ycbN		P80645	ssuD
EG11406	EG11406	b1662	ybaF	11923	P29015	ribC
EG11385	EG11385	b0606		31194	P35340	ahpF
EG11331	EG11331	b1277		287	P25523	ribA
EG11322	EG11322	b0415	ybaF	35688	P25540	ribE
EG11321	EG11321	b0414	ybaE	35685	P25539	ribD
EG11079	EG11079	b0025	yaaC	35833	P08391	ribF
EG10736	EG10736	b0708		391	P00914	phr
EG10465	EG10465	b3041		286	P24199	ribB
M007		b2104			P76423	thiM
G7135		b2103			P76422	thiD
G6566		b1106	ycfN		P75948	thiK
G6238		b0423	yajK		P77718	thiI
G6234		b0417			P77785	thiL
G1		b4407			O32583	thiS
EG12073	EG12073	b2214	yojK		P33944	apbE
EG11590	EG11590	b3990		34292	P30140	thiH
EG11589	EG11589	b3991		34295	P30139	thiG
EG11587	EG11587	b3992		34298	P30138	thiF
EG11586	EG11586	b3993		34301	P30137	thiE
EG11585	EG11585	b3994		115	P30136	thiC
EG11574	EG11574	b0068	yabL	34691	P31550	tbpA
EG11573	EG11573	b0067	yabK		P31549	thiP
EG11572	EG11572	b0066	yabJ		P31548	thiQ
G6350		b0639	ybeN		P52085	nadD
EG12412	EG12412	b2041		296	P37759	rfbB
EG12192	EG12192	b2615	yfjE		P37768	nadK
EG11787	EG11787	b2053	yefN		P32054	gmd
EG11546	EG11546	b0109		465	P30011	nadC
EG11453	EG11453	b3788		33925	P27830	rffG
EG11335	EG11335	b4390			P27278	nadR
EG11135	EG11135	b1768	ydjB		P21369	pncA
EG10838	EG10838	b3619		299	P67910	rfaD
EG10742	EG10742	b0931		380	P18133	pncB
EG10663	EG10663	b1740		28576	P18843	nadE
EG10631	EG10631	b2574		466	P10902	nadB
EG10630	EG10630	b0750		467	P11458	nadA
EG11487	EG11487	b1638		417	P28225	pdxH
EG10941	EG10941	b3591		785	P23328	selA
